"SalesDate","Organization","DayOfInterest","DayOfInterestCode","DayOfWeek","DayOfWeekCode","InKingCounty","InKitsapCounty","InPierceCounty","InSnohomishCounty","InSpokaneCounty","InVancouver","IsOrdinaryDay","Log1pDaysSinceOpening","NumLocationsGroup"
2017-04-08,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,4.92725368515721,2
2017-04-09,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,4.93447393313069,2
2017-04-10,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,4.9416424226093,2
2017-04-11,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,4.94875989037817,2
2017-04-12,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,4.95582705760126,2
2017-04-13,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,4.96284463025991,2
2017-04-14,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,4.969813299576,2
2017-04-15,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,4.97673374242057,2
2017-04-16,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,4.98360662170834,2
2017-04-17,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,4.99043258677874,2
2017-04-18,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,4.99721227376411,2
2017-04-19,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.00394630594546,2
2017-04-20,"KUSHMAN","FourTwenty",3,"Thursday",2,0,0,0,1,0,0,0,5.01063529409626,2
2017-04-21,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.01727983681492,2
2017-04-22,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.02388052084628,2
2017-04-23,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.03043792139244,2
2017-04-24,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.03695260241363,2
2017-04-25,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.04342511691925,2
2017-04-26,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.04985600724954,2
2017-04-27,"KUSHMAN","FourTwentySeven",-3,"Thursday",2,0,0,0,1,0,0,0,5.05624580534831,2
2017-04-28,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.06259503302697,2
2017-04-29,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.06890420222023,2
2017-04-30,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.07517381523383,2
2017-05-01,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.08140436498446,2
2017-05-02,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.08759633523238,2
2017-05-03,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.09375020080676,2
2017-05-04,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.0998664278242,2
2017-05-05,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.10594547390058,2
2017-05-06,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.11198778835654,2
2017-05-07,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.11799381241676,2
2017-05-08,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.12396397940326,2
2017-05-09,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.12989871492307,2
2017-05-10,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.13579843705026,2
2017-05-11,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.14166355650266,2
2017-05-12,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.14749447681345,2
2017-05-13,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.15329159449778,2
2017-05-14,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.15905529921453,2
2017-05-15,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.16478597392351,2
2017-05-16,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.17048399503815,2
2017-05-17,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.17614973257383,2
2017-05-18,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.18178355029209,2
2017-05-19,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.18738580584075,2
2017-05-20,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.19295685089021,2
2017-05-21,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.19849703126583,2
2017-05-22,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.2040066870768,2
2017-05-23,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.20948615284142,2
2017-05-24,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.21493575760899,2
2017-05-25,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.22035582507832,2
2017-05-26,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.2257466737132,2
2017-05-27,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.23110861685459,2
2017-05-28,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.23644196282995,2
2017-05-29,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.24174701505964,2
2017-05-30,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.24702407216049,2
2017-05-31,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.25227342804663,2
2017-06-01,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.25749537202778,2
2017-06-02,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.26269018890489,2
2017-06-03,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.26785815906333,2
2017-06-04,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.27299955856375,2
2017-06-05,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.27811465923052,2
2017-06-06,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.28320372873799,2
2017-06-07,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.28826703069454,2
2017-06-08,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.29330482472449,2
2017-06-09,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.29831736654804,2
2017-06-10,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.30330490805908,2
2017-06-11,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.30826769740121,2
2017-06-12,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.31320597904179,2
2017-06-13,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.31811999384422,2
2017-06-14,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.32300997913841,2
2017-06-15,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.32787616878958,2
2017-06-16,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.33271879326537,2
2017-06-17,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.33753807970132,2
2017-06-18,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.34233425196481,2
2017-06-19,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.34710753071747,2
2017-06-20,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.35185813347607,2
2017-06-21,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.35658627467201,2
2017-06-22,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.36129216570943,2
2017-06-23,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.36597601502185,2
2017-06-24,"KUSHMAN","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.37063802812766,2
2017-06-25,"KUSHMAN","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.37527840768417,2
2017-06-26,"KUSHMAN","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.37989735354046,2
2017-06-27,"KUSHMAN","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.38449506278909,2
2017-06-28,"KUSHMAN","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.3890717298165,2
2017-06-29,"KUSHMAN","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.39362754635236,2
2017-06-30,"KUSHMAN","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.39816270151775,2
2017-04-01,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.63331843328038,1
2017-04-02,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.63463335786169,1
2017-04-03,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.63594655568665,1
2017-04-04,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.63725803128446,1
2017-04-05,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.63856778916652,1
2017-04-06,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.63987583382654,1
2017-04-07,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.64118216974059,1
2017-04-08,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.64248680136726,1
2017-04-09,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.64378973314767,1
2017-04-10,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.64509096950564,1
2017-04-11,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.64639051484773,1
2017-04-12,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.64768837356333,1
2017-04-13,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.64898455002478,1
2017-04-14,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.65027904858742,1
2017-04-15,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.65157187358973,1
2017-04-16,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.65286302935335,1
2017-04-17,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.65415252018322,1
2017-04-18,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.65544035036765,1
2017-04-19,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.65672652417839,1
2017-04-20,"KUSHMART","FourTwenty",3,"Thursday",2,0,0,0,1,0,0,0,6.65801104587075,1
2017-04-21,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.65929391968364,1
2017-04-22,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.66057514983969,1
2017-04-23,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.66185474054531,1
2017-04-24,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.6631326959908,1
2017-04-25,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.66440902035041,1
2017-04-26,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.66568371778241,1
2017-04-27,"KUSHMART","FourTwentySeven",-3,"Thursday",2,0,0,0,1,0,0,0,6.66695679242921,1
2017-04-28,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.6682282484174,1
2017-04-29,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.66949808985788,1
2017-04-30,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.67076632084587,1
2017-05-01,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.67203294546107,1
2017-05-02,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.67329796776765,1
2017-05-03,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.67456139181443,1
2017-05-04,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.67582322163485,1
2017-05-05,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.67708346124714,1
2017-05-06,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.67834211465433,1
2017-05-07,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.67959918584438,1
2017-05-08,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.68085467879022,1
2017-05-09,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.68210859744981,1
2017-05-10,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.68336094576627,1
2017-05-11,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.68461172766793,1
2017-05-12,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.68586094706836,1
2017-05-13,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.68710860786651,1
2017-05-14,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.68835471394676,1
2017-05-15,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.68959926917897,1
2017-05-16,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.69084227741856,1
2017-05-17,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.69208374250663,1
2017-05-18,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.69332366826995,1
2017-05-19,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.69456205852109,1
2017-05-20,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.69579891705849,1
2017-05-21,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.69703424766648,1
2017-05-22,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.69826805411541,1
2017-05-23,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.69950034016168,1
2017-05-24,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.70073110954781,1
2017-05-25,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.70196036600254,1
2017-05-26,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.70318811324086,1
2017-05-27,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.70441435496411,1
2017-05-28,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.70563909486,1
2017-05-29,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.70686233660275,1
2017-05-30,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.70808408385307,1
2017-05-31,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.7093043402583,1
2017-06-01,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.71052310945243,1
2017-06-02,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.71174039505618,1
2017-06-03,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.71295620067707,1
2017-06-04,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.71417052990947,1
2017-06-05,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.71538338633468,1
2017-06-06,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.71659477352098,1
2017-06-07,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.71780469502369,1
2017-06-08,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.71901315438526,1
2017-06-09,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.7202201551353,1
2017-06-10,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.72142570079064,1
2017-06-11,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.72262979485545,1
2017-06-12,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.72383244082121,1
2017-06-13,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.72503364216684,1
2017-06-14,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.72623340235875,1
2017-06-15,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.72743172485086,1
2017-06-16,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.7286286130847,1
2017-06-17,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.72982407048948,1
2017-06-18,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.73101810048208,1
2017-06-19,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.73221070646721,1
2017-06-20,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.73340189183736,1
2017-06-21,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.73459165997295,1
2017-06-22,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.73578001424233,1
2017-06-23,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.73696695800186,1
2017-06-24,"KUSHMART","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.73815249459596,1
2017-06-25,"KUSHMART","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.73933662735717,1
2017-06-26,"KUSHMART","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.74051935960622,1
2017-06-27,"KUSHMART","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.74170069465205,1
2017-06-28,"KUSHMART","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.7428806357919,1
2017-06-29,"KUSHMART","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.74405918631135,1
2017-06-30,"KUSHMART","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.74523634948436,1
2017-04-01,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.88332238848828,1
2017-04-02,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.88610403145016,1
2017-04-03,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.88887795833288,1
2017-04-04,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.89164421182577,1
2017-04-05,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.89440283426485,1
2017-04-06,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.89715386763674,1
2017-04-07,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.89989735358249,1
2017-04-08,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.90263333340137,1
2017-04-09,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.90536184805457,1
2017-04-10,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.90808293816893,1
2017-04-11,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.91079664404053,1
2017-04-12,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.91350300563827,1
2017-04-13,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.91620206260743,1
2017-04-14,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.91889385427315,1
2017-04-15,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.92157841964382,1
2017-04-16,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.92425579741453,1
2017-04-17,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.92692602597041,1
2017-04-18,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.92958914338989,1
2017-04-19,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.93224518744801,1
2017-04-20,"KUSHMART SOUTH EVERETT","FourTwenty",3,"Thursday",2,0,0,0,1,0,0,0,5.93489419561959,1
2017-04-21,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.93753620508243,1
2017-04-22,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.94017125272043,1
2017-04-23,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.9427993751267,1
2017-04-24,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.94542060860658,1
2017-04-25,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.94803498918065,1
2017-04-26,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.95064255258773,1
2017-04-27,"KUSHMART SOUTH EVERETT","FourTwentySeven",-3,"Thursday",2,0,0,0,1,0,0,0,5.95324333428778,1
2017-04-28,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.95583736946483,1
2017-04-29,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.95842469302978,1
2017-04-30,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.96100533962327,1
2017-05-01,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.96357934361845,1
2017-05-02,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.96614673912369,1
2017-05-03,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.96870755998537,1
2017-05-04,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.97126183979046,1
2017-05-05,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.97380961186926,1
2017-05-06,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.97635090929793,1
2017-05-07,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.97888576490112,1
2017-05-08,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.98141421125448,1
2017-05-09,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.98393628068719,1
2017-05-10,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.98645200528444,1
2017-05-11,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.98896141688986,1
2017-05-12,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,5.99146454710798,1
2017-05-13,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,5.99396142730657,1
2017-05-14,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.99645208861902,1
2017-05-15,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.99893656194668,1
2017-05-16,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.00141487796115,1
2017-05-17,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.00388706710654,1
2017-05-18,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.00635315960173,1
2017-05-19,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.00881318544259,1
2017-05-20,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.01126717440416,1
2017-05-21,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.0137151560428,1
2017-05-22,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.01615715969835,1
2017-05-23,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.01859321449623,1
2017-05-24,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.02102334934953,1
2017-05-25,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.02344759296103,1
2017-05-26,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.02586597382531,1
2017-05-27,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.0282785202307,1
2017-05-28,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.03068526026126,1
2017-05-29,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.0330862217988,1
2017-05-30,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.03548143252476,1
2017-05-31,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.03787091992214,1
2017-06-01,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.04025471127741,1
2017-06-02,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.04263283368238,1
2017-06-03,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.04500531403601,1
2017-06-04,"KUSHMART SOUTH EVERETT","N/A",0,"Sunday",1,0,0,0,1,0,0,1,6.04737217904628,1
2017-06-05,"KUSHMART SOUTH EVERETT","N/A",0,"Monday",2,0,0,0,1,0,0,1,6.04973345523196,1
2017-06-06,"KUSHMART SOUTH EVERETT","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,6.05208916892442,1
2017-06-07,"KUSHMART SOUTH EVERETT","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,6.05443934626937,1
2017-06-08,"KUSHMART SOUTH EVERETT","N/A",0,"Thursday",2,0,0,0,1,0,0,1,6.05678401322862,1
2017-06-09,"KUSHMART SOUTH EVERETT","N/A",0,"Friday",3,0,0,0,1,0,0,1,6.0591231955818,1
2017-06-10,"KUSHMART SOUTH EVERETT","N/A",0,"Saturday",3,0,0,0,1,0,0,1,6.06145691892802,1
